,Gene,EffectSize,StdEffect,P-Value,FDR,pBH
23252,ENSG00000261568,-0.021703421632134044,-0.08364561302276234,0.7447423105459541,False,1.0
23253,ENSG00000261572,-0.05782380491970444,-0.18120222821605816,0.40114441948520296,False,1.0
23254,ENSG00000261574,0.14958243408256458,0.2313823450927305,0.3063947905950313,False,1.0
23255,ENSG00000261575,-0.06582529124443548,-0.1448970911340878,0.5252533727007205,False,1.0
23256,ENSG00000261578,0.08585715043627097,0.4708451017193752,0.024619514361278055,False,1.0
23257,ENSG00000261582,-0.24203437783151524,-0.3418526486872277,0.10745623232984687,False,1.0
23258,ENSG00000261584,-0.08568417784566816,-0.2043785492959495,0.3910523047933273,False,1.0
23259,ENSG00000261586,0.04570779813338362,0.19696571694004053,0.3994580961803774,False,1.0
23260,ENSG00000261589,0.05917943407320105,0.3396922106062278,0.12517179431536,False,1.0
23261,ENSG00000261594,-0.06372261850881034,-0.11893048743060934,0.5525804451117515,False,1.0
23262,ENSG00000261596,0.0026967654454097515,0.00702880367709421,0.9765274893639865,False,1.0
23263,ENSG00000261597,0.033548394125791685,0.10800992075648676,0.6492897468205896,False,1.0
23264,ENSG00000261600,-0.026754833899338352,-0.04989109523112984,0.8368028136026754,False,1.0
23265,ENSG00000261604,-0.11072783792001394,-0.21653558484933338,0.3013254297558975,False,1.0
23266,ENSG00000261609,0.0637714547924627,0.23436454716769556,0.25512225536465893,False,1.0
23267,ENSG00000261613,-0.09012713023128321,-0.18282059301418788,0.4169508708102305,False,1.0
23268,ENSG00000261616,0.029497665394416683,0.09413259893582732,0.6545268020514936,False,1.0
23269,ENSG00000261617,-0.020184754399585295,-0.06419897619543982,0.7691706042257862,False,1.0
23270,ENSG00000261621,-0.03826359907068152,-0.07927807632167685,0.7395660897400702,False,1.0
23271,ENSG00000261622,0.08589661277805696,0.17947424933192055,0.44999614941157173,False,1.0
23272,ENSG00000261624,0.011875943001179546,0.015921851850203814,0.9425941652252087,False,1.0
23273,ENSG00000261629,-0.08578593470708328,-0.1393024365395194,0.5658043088564171,False,1.0
23274,ENSG00000261630,-0.019909101668621733,-0.038426776897457326,0.8616103857837146,False,1.0
23275,ENSG00000261632,0.04918291506493988,0.10751108149608202,0.64224968932348,False,1.0
23276,ENSG00000261633,0.11474891205846059,0.20228084834773982,0.3467164348794748,False,1.0
23277,ENSG00000261635,0.19576071758420271,0.486667142042904,0.03618282581514891,False,1.0
23278,ENSG00000261642,-0.07657399120717866,-0.2568473054572602,0.22880585682878973,False,1.0
23279,ENSG00000261643,-0.049213980668051854,-0.13847417240997997,0.5053129428659973,False,1.0
23280,ENSG00000261646,0.01981725448655427,0.05215130406558898,0.7928467318089617,False,1.0
23281,ENSG00000261647,-0.03828125320383782,-0.05745145672305473,0.7914216889152222,False,1.0
23282,ENSG00000261649,0.12773216927135142,0.3075169057751718,0.1711752609964058,False,1.0
23283,ENSG00000261652,0.009354428721244822,0.02298919730386611,0.9203298048351582,False,1.0
23284,ENSG00000261654,0.002359602515409381,0.007779421008339215,0.9721431700192891,False,1.0
23285,ENSG00000261655,0.0656399350153724,0.2223658804871777,0.2560953022881154,False,1.0
23286,ENSG00000261658,0.006406310509569021,0.0293975651655282,0.8900364831056895,False,1.0
23287,ENSG00000261659,0.01685863782629083,0.07017812955139333,0.7451530830688777,False,1.0
23288,ENSG00000261662,0.05453139708911197,0.153346087783636,0.46992351425814427,False,1.0
