,Gene,EffectSize,StdEffect,P-Value,FDR,pBH
13004,ENSG00000182572,0.7387605498085875,0.8109432216634502,7.800200733703713e-07,True,0.015950201186958987
14873,ENSG00000198879,0.25097982449849526,1.0016939993439071,6.315590071852136e-07,True,0.013990602764520398
