,Gene,EffectSize,P-Value,FDR,pBH
0,ENSG00000000003,-0.30115844020400834,0.7632936793892671,False,1.0
1,ENSG00000000457,-0.5216863180468393,0.6018887523916558,False,1.0
2,ENSG00000000938,-0.23052378334502152,0.8176847846457641,False,1.0
3,ENSG00000000971,-0.8058244986915347,0.4203440500222406,False,1.0
4,ENSG00000001036,-0.2954324095610341,0.7676635783194314,False,1.0
5,ENSG00000001084,-0.46812317658359726,0.6396965060695772,False,1.0
6,ENSG00000001167,1.8876618614842064,0.059071359499635316,False,1.0
7,ENSG00000001460,-0.02316386300731024,0.9815195640104933,False,1.0
8,ENSG00000001461,0.39293512534695246,0.6943673975975084,False,1.0
9,ENSG00000001497,-0.6150777322114664,0.5385033870069817,False,1.0
10,ENSG00000001561,-0.9360986377950068,0.34922240434064866,False,1.0
11,ENSG00000001617,0.4475553836403583,0.6544741089486807,False,1.0
12,ENSG00000001626,0.595556360818648,0.5514716369463293,False,1.0
13,ENSG00000001629,0.19186934588379845,0.8478445497316808,False,1.0
14,ENSG00000001630,-0.6746690441882256,0.4998860560298305,False,1.0
15,ENSG00000001631,0.5387225208285523,0.5900783317635556,False,1.0
16,ENSG00000002016,-0.6780897603283518,0.4977147827468912,False,1.0
17,ENSG00000002079,1.1709374469054665,0.2416239216842151,False,1.0
18,ENSG00000002330,1.0786032959563432,0.28076461139148656,False,1.0
19,ENSG00000002549,1.0123502118050414,0.3113706347758862,False,1.0
20,ENSG00000002586,1.0492156433591517,0.2940788804212541,False,1.0
21,ENSG00000002587,1.0527151365285201,0.2924715692152361,False,1.0
22,ENSG00000002745,-0.18749792124248382,0.8512702533965752,False,1.0
23,ENSG00000002746,-0.45411407725856734,0.6497467216498926,False,1.0
24,ENSG00000002822,-1.2864440001744857,0.19828815078243922,False,1.0
25,ENSG00000002834,-0.5327069961315447,0.5942364224450429,False,1.0
26,ENSG00000002919,-0.22537515112293077,0.8216874409304012,False,1.0
27,ENSG00000002933,0.7519831163269813,0.45206121220254836,False,1.0
28,ENSG00000003056,-0.26668342870763406,0.7897129139548877,False,1.0
29,ENSG00000003096,-0.7717844168666731,0.440242122734975,False,1.0
30,ENSG00000003137,0.10249566222074025,0.9183632557645202,False,1.0
31,ENSG00000003147,0.42479354269211733,0.6709871853627178,False,1.0
32,ENSG00000003249,-0.8413409082406719,0.4001569793518158,False,1.0
33,ENSG00000003393,0.21931096615400952,0.8264078200751308,False,1.0
34,ENSG00000003400,-0.09545307567165019,0.9239549601985853,False,1.0
35,ENSG00000003402,0.9046937410215106,0.3656276578703981,False,1.0
36,ENSG00000003436,1.0368267413655192,0.2998166105083475,False,1.0
37,ENSG00000003509,0.04674490036088868,0.9627165441244184,False,1.0
38,ENSG00000003756,-1.2308778321808878,0.21836855974515745,False,1.0
39,ENSG00000003987,-0.9091027600563558,0.3632958858349017,False,1.0
40,ENSG00000003989,-0.036889390251594725,0.9705731993435036,False,1.0
41,ENSG00000004059,-0.5249130073032247,0.5996436667293344,False,1.0
42,ENSG00000004139,-0.5845467317642914,0.5588525341244165,False,1.0
43,ENSG00000004142,-0.1603141889152964,0.8726335822954142,False,1.0
44,ENSG00000004399,-0.3540741073701212,0.7232833460662176,False,1.0
45,ENSG00000004455,0.16171248597175814,0.8715322715815059,False,1.0
46,ENSG00000004468,-0.5263357478770462,0.5986549495095974,False,1.0
47,ENSG00000004478,1.6686078240038902,0.09519512729034878,False,1.0
48,ENSG00000004487,-0.003233785311441908,0.9974198171240369,False,1.0
