,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage
8713,ENSG00000155465,-5.473600650003266,4.409822283846806e-08,True,0.010821641620035748,True,0.0010185366529000968,True,0.0010692782730091803
