,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
22,ENSG00000002587,0.9655258745833286,0.33428148253891476,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
23,ENSG00000002745,0.32128476391021576,0.7479946015151446,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
24,ENSG00000002746,0.6471995045898415,0.5175028319147545,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
25,ENSG00000002822,0.9848221790487898,0.32471142426879784,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
26,ENSG00000002834,-0.5624903163396878,0.5737819995324879,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
27,ENSG00000002919,0.36829695919687966,0.7126518196394931,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
28,ENSG00000002933,-1.6101692614754308,0.10736090993733667,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
29,ENSG00000003056,-0.4490141116360529,0.6534214768489028,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
30,ENSG00000003096,-0.4713971057288262,0.6373571824379975,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
31,ENSG00000003137,2.3925761924364046,0.01673055393865797,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
32,ENSG00000003147,1.161462851510744,0.24545372193347148,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
33,ENSG00000003249,0.09937034625263244,0.9208442264690649,False,1.0,False,0.9963991856171802,False,1.0,-0.0,False
34,ENSG00000003393,0.6144569663662053,0.5389134017593957,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
35,ENSG00000003400,-0.7772751067316126,0.4369964784582523,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
36,ENSG00000003402,-0.14699224035535027,0.8831381450907705,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
37,ENSG00000003436,-1.2974889068539628,0.19446301954205203,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
39,ENSG00000003756,-0.6625955873617994,0.5075895970392017,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
