,Gene,EffectSize,P-Value,FDR,pBH
3248,ENSG00000108784,5.637047079029931,1.7299083144674192e-08,True,0.0017556162214092945
5496,ENSG00000130164,-5.596924431733192,2.1818775221218926e-08,True,0.0017556162214092945
13861,ENSG00000189280,8.699264320035152,3.340426382300098e-18,True,8.063477464334945e-13
15236,ENSG00000206679,-5.26040134591704,1.437413091232874e-07,True,0.0069395620448402
19937,ENSG00000251652,5.30319690336257,1.137920664552059e-07,True,0.006867085653672289
