,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
65,ENSG00000004975,0.9912667892838087,0.32155532513445495,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
66,ENSG00000005007,1.7361916985678125,0.08252994461555067,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
67,ENSG00000005020,-0.6152955456381558,0.5383595587106914,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
68,ENSG00000005022,0.8068010222314285,0.41978113011573914,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
69,ENSG00000005059,-0.6272816914307514,0.5304746025258041,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
70,ENSG00000005075,-0.8570245714608993,0.39143130514992663,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
71,ENSG00000005100,0.4965961136757114,0.6194738942696142,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
72,ENSG00000005108,0.3031851363036924,0.7617487757683767,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
73,ENSG00000005156,0.530938231334848,0.5954615835573852,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
74,ENSG00000005175,1.057209913014916,0.2904157966533094,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
75,ENSG00000005187,-0.1953797805237732,0.8450956443861374,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
76,ENSG00000005189,0.7754711160372988,0.43806132665710473,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
77,ENSG00000005194,0.6148652925099476,0.5386436854453265,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
78,ENSG00000005206,-0.11664822638887287,0.9071388194271884,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
79,ENSG00000005238,0.9941477885562102,0.3201509226067695,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
80,ENSG00000005243,0.1734045255182911,0.8623334681438318,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
81,ENSG00000005249,0.507782555165813,0.6116058451127876,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
82,ENSG00000005302,-0.27060737118776657,0.7866930259091174,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
83,ENSG00000005339,0.8573140833525067,0.3912713272962649,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
84,ENSG00000005379,-0.9362323600169783,0.3491535653434157,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
85,ENSG00000005381,-2.257469950381878,0.023978725108811532,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
86,ENSG00000005421,0.5556190740150279,0.5784712893306341,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
87,ENSG00000005436,0.2545348554571536,0.7990823798029024,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
88,ENSG00000005448,1.1687386519189202,0.24250894407637513,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
89,ENSG00000005469,1.1364889958740552,0.2557519683806492,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
90,ENSG00000005471,-1.416560860087712,0.15661135867034817,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
91,ENSG00000005483,1.5673289277722113,0.11703782707757385,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
92,ENSG00000005486,-0.5934203746264499,0.5528998567432859,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
93,ENSG00000005513,-0.3797468108923527,0.7041333684302185,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
94,ENSG00000005700,1.255569444327962,0.2092721154896403,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
95,ENSG00000005801,-0.8290983906841373,0.4070487343275434,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
96,ENSG00000005810,1.0685365062062404,0.285278572161906,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
97,ENSG00000005812,1.209209795053664,0.2265822555495971,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
98,ENSG00000005844,-0.7535974570700485,0.4510909717440654,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
99,ENSG00000005882,0.8673307582402586,0.3857608084136752,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
100,ENSG00000005884,-0.011209811372890573,0.9910560518923448,False,1.0,False,0.9992183783147033,False,1.0,-0.0,False
101,ENSG00000005889,0.7814115375459928,0.4345604874602714,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
102,ENSG00000005893,0.3900851201708945,0.6964736054055357,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
103,ENSG00000005955,0.6638110746214921,0.5068112366859598,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
104,ENSG00000005961,-0.6117585151048706,0.5406975406928987,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
105,ENSG00000005981,0.12293596157729804,0.9021578083836179,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
106,ENSG00000006007,1.126500117159212,0.2599538910227266,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
107,ENSG00000006015,0.38125763226811915,0.703012088243845,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
108,ENSG00000006016,-0.2151764356885687,0.829629762214655,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
109,ENSG00000006025,-1.644778490461787,0.10001549945770186,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
110,ENSG00000006042,0.6606611737423091,0.5088296284917451,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
111,ENSG00000006062,0.27207670311634646,0.7855630422851062,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
112,ENSG00000006071,0.41404054459888195,0.6788444140260537,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
113,ENSG00000006114,1.592378683321174,0.11129964296916364,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
114,ENSG00000006116,-0.8781918184879922,0.37983963120852504,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
115,ENSG00000006118,-0.26661370548794266,0.789766602051797,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
116,ENSG00000006125,0.28049886709318045,0.7790947945221429,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
117,ENSG00000006128,0.4011960927596105,0.6882757572034206,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
118,ENSG00000006194,-0.908908213938373,0.3633985776487908,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
119,ENSG00000006210,-0.9058844671867327,0.3649970065806999,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
120,ENSG00000006282,-1.3870186375630589,0.16543607977076735,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
121,ENSG00000006283,-0.6884058774147235,0.4911972236769582,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
122,ENSG00000006327,0.762125114444819,0.4459853349480042,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
123,ENSG00000006432,-0.20505712194840886,0.8375274962550259,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
124,ENSG00000006451,0.11029583744605348,0.9121747583613427,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
125,ENSG00000006453,0.5404314958828967,0.5888994920106523,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
126,ENSG00000006459,0.7621396028663612,0.44597668861243644,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
127,ENSG00000006468,0.5144753374871193,0.6069196988658485,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
128,ENSG00000006530,0.8326099779303763,0.40506472979656627,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
129,ENSG00000006534,-0.7749747650405946,0.43835457113908827,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
130,ENSG00000006576,0.17630100994692324,0.8600574686385569,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
131,ENSG00000006607,0.7705798538606462,0.440956006253316,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
132,ENSG00000006611,0.428296932793167,0.6684349517327655,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
133,ENSG00000006625,0.7419819467539733,0.45809827376585144,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
134,ENSG00000006634,0.41681009204861896,0.6768173200740575,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
135,ENSG00000006652,0.5628774797848952,0.5735183161693062,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
136,ENSG00000006695,0.027026937885098124,0.978438248550514,False,1.0,False,0.998592104623753,False,1.0,-0.0,False
137,ENSG00000006704,0.057779688087091094,0.9539241177026947,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
138,ENSG00000006712,0.5966089992122193,0.5507684615313508,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
139,ENSG00000006715,-0.20947626088281698,0.8340764653694641,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
140,ENSG00000006740,0.4797089640597469,0.631434352972503,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
141,ENSG00000006744,0.07771888437656731,0.9380516719811753,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
142,ENSG00000006747,-1.425945155535757,0.1538841737051302,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
143,ENSG00000006756,0.49738024853197665,0.618920931310214,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
144,ENSG00000006757,0.3120213735656863,0.7550242799084872,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
145,ENSG00000006831,-0.30730812846103933,0.7586088492328487,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
146,ENSG00000006837,1.1371501977996896,0.2554755021911812,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
147,ENSG00000007001,-0.547007470135072,0.5843736000213301,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
148,ENSG00000007047,-0.7824811415642102,0.43393186404572626,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
149,ENSG00000007062,0.9628897913812902,0.3356028331904136,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
150,ENSG00000007080,-0.3007106976983098,0.7636351105690842,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
151,ENSG00000007129,1.0617187921605216,0.2883633655592994,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
152,ENSG00000007168,1.3793393394966376,0.16779015267660125,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
153,ENSG00000007171,-0.3746688916002112,0.7079067306286686,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
154,ENSG00000007174,-0.9545700493972614,0.33979516931796216,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
155,ENSG00000007202,-0.9910057670725999,0.3216827642328025,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
156,ENSG00000007237,0.13316515869366957,0.8940627647309848,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
157,ENSG00000007255,1.1432248753482208,0.2529452367649908,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
158,ENSG00000007264,-1.1606491253197273,0.24578461891324732,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
159,ENSG00000007314,-1.6228952670943608,0.1046117954960064,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
160,ENSG00000007341,-0.2693382891433413,0.7876693699635359,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
161,ENSG00000007372,0.8936563218117758,0.37150580179554926,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
162,ENSG00000007376,-0.23721906519699765,0.8124868464958689,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
163,ENSG00000007384,0.44537050145940643,0.6560520262501903,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
164,ENSG00000007392,-1.1562419825640013,0.2475821919670642,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
165,ENSG00000007402,-0.4554009240587376,0.6488208306059939,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
166,ENSG00000007516,-0.8213529385826802,0.4114452617038812,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
167,ENSG00000007520,-0.34099932660195115,0.7331040886840786,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
168,ENSG00000007541,-0.8348123298463852,0.4038233825440962,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
169,ENSG00000007545,0.7795781262286164,0.4356392351704286,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
170,ENSG00000007866,-2.091982356961885,0.036440093979392664,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
171,ENSG00000007908,-1.7861546245046487,0.07407422570613581,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
172,ENSG00000007923,-0.5806732329775937,0.56146070514286,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
173,ENSG00000007933,-0.05944369654478446,0.9525987097613987,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
174,ENSG00000007944,-0.1365960898775616,0.8913500673567297,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
175,ENSG00000007952,0.7310459627157982,0.4647510789931997,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
176,ENSG00000008018,1.481197117841273,0.1385540540226962,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
177,ENSG00000008056,-0.6229280487779862,0.5333318050364589,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
178,ENSG00000008083,1.8366256925762863,0.06626517175052239,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
179,ENSG00000008086,-0.7855522706024824,0.4321298361182351,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
180,ENSG00000008118,-0.7235478761849188,0.46934335148669293,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
181,ENSG00000008128,1.2589709183228408,0.2080408362779277,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
182,ENSG00000008130,-0.8562273749659866,0.39187202340896754,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
183,ENSG00000008226,0.4958859688741996,0.6199748661342152,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
184,ENSG00000008256,-0.38274583962449166,0.701908222662394,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
185,ENSG00000008277,0.8504092300676093,0.39509760627048607,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
186,ENSG00000008282,0.4092145998531386,0.682382181001155,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
187,ENSG00000008283,-1.3315172954905552,0.18301885791611638,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
188,ENSG00000008294,1.2643110844399899,0.2061183926439205,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
189,ENSG00000008300,1.2973369690644823,0.19451526952892206,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
190,ENSG00000008311,0.8823217378629551,0.37760284440222835,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
191,ENSG00000008324,0.3791276454584967,0.7045930779565184,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
192,ENSG00000008382,-0.37936616748051577,0.7044159705829695,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
193,ENSG00000008394,0.5961362199889322,0.55108422929485,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
194,ENSG00000008405,1.6672646484039975,0.0954617927938807,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
195,ENSG00000008438,-1.1676114535458741,0.24296352807271493,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
196,ENSG00000008441,-0.6486316221989329,0.5165765109558031,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
197,ENSG00000008513,-1.4936047260212282,0.1352789634644894,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
198,ENSG00000008516,0.40927043345511294,0.6823412108081435,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
199,ENSG00000008517,0.9328241953088792,0.35091074661123756,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
200,ENSG00000008710,0.47949277792906125,0.6315881048166219,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
201,ENSG00000008735,-1.0792771753090151,0.2804641847125421,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
202,ENSG00000008838,-0.24920076528074261,0.8032054874886022,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
203,ENSG00000008853,-0.49468784829123946,0.6208204805382197,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
204,ENSG00000008869,0.8302738152527547,0.406383989126443,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
205,ENSG00000008952,0.6180762212618046,0.5365250960025171,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
206,ENSG00000008988,0.3226510053907796,0.7469595611323767,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
207,ENSG00000009307,0.6265738721826287,0.5309385995666516,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
208,ENSG00000009335,1.4945669176034613,0.13502750544522585,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
209,ENSG00000009413,0.7462177045102358,0.45553591487068346,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
210,ENSG00000009694,0.8059250227934489,0.42028608214009855,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
211,ENSG00000009724,0.20574982260229416,0.8369863382571772,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
212,ENSG00000009780,1.3797456340963845,0.1676649769667915,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
213,ENSG00000009790,1.085123769047699,0.27786684123079686,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
214,ENSG00000009830,0.08746678901335954,0.9303004827586245,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
215,ENSG00000009844,0.8156749235654991,0.41468608492841497,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
216,ENSG00000009950,-0.5051802786497519,0.6134322205543281,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
217,ENSG00000009954,1.0587121144324843,0.28973090899098664,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
218,ENSG00000010017,0.7090221219050994,0.47831074896385883,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
219,ENSG00000010072,0.8894149356899144,0.37378012095322,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
220,ENSG00000010165,0.7985416671712419,0.4245562233396303,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
221,ENSG00000010219,0.6734956596849686,0.5006320091056371,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
222,ENSG00000010244,0.20067835239645265,0.8409500876522991,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
223,ENSG00000010256,-0.17678596369709382,0.8596765147416127,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
224,ENSG00000010270,-0.12469332590077872,0.9007663413217086,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
225,ENSG00000010278,0.14534233821374534,0.8844405885394231,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
226,ENSG00000010282,-0.5720074643939883,0.5673169177272367,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
227,ENSG00000010292,1.7183232002438784,0.08573767992491747,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
228,ENSG00000010295,-0.1398755357178929,0.8887583309073588,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
229,ENSG00000010310,0.7322617340941782,0.46400883058027786,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
230,ENSG00000010318,1.826468794757042,0.0677796775459633,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
231,ENSG00000010319,-0.3953025615831268,0.692619609172735,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
232,ENSG00000010322,-0.9251458649209522,0.3548900383320761,False,1.0,False,0.9983446855391857,False,1.0,-0.0,False
