,Gene,EffectSize,P-Value,FDR,pBH
9777,ENSG00000163472,0.11352889544527327,0.35698253847984684,False,0.6382102791476685
9778,ENSG00000163479,-0.202067630675248,0.03979714944434652,False,0.3118419760813886
9779,ENSG00000163481,-0.12292125493608959,0.30552155629058064,False,0.599014390153499
9780,ENSG00000163482,-0.04760842710597314,0.5127301951448187,False,0.750519319901077
9781,ENSG00000163485,-0.062602526983335,0.687023340000219,False,0.852818318741192
9782,ENSG00000163486,0.05097245079642092,0.6602693767534794,False,0.8387431596114074
9783,ENSG00000163491,-0.2159694862472067,0.0249138889465695,False,0.2771279739620821
9784,ENSG00000163492,-0.13082143148618874,0.09714301652286979,False,0.3992676627797267
9785,ENSG00000163507,-0.06941236136642352,0.48059200682084846,False,0.7275103410339222
9786,ENSG00000163508,-0.3692079070944433,0.14273013845195956,False,0.44720688497714345
9787,ENSG00000163510,-0.1154401121368699,0.21526545073320247,False,0.5193797893517134
9788,ENSG00000163512,-0.24520480077460374,0.0064092533710955,False,0.17836124881926804
9790,ENSG00000163516,0.07134802281106563,0.14468801901337094,False,0.44904061299826775
9791,ENSG00000163517,-0.1465261074229593,0.31735313174857915,False,0.6088428773212167
9792,ENSG00000163520,-0.11191098438024555,0.47783029364090945,False,0.7254718574725753
9793,ENSG00000163521,0.1504278070774872,0.1266261144217982,False,0.43127203496374256
9794,ENSG00000163527,-0.2764176708895644,0.03520163574094429,False,0.3036703076659327
9795,ENSG00000163528,-0.3768274879786876,0.005219388003963761,False,0.16591794985839334
9796,ENSG00000163531,0.18271453163343276,0.33746623256664143,False,0.6242759991430052
9797,ENSG00000163535,-0.06543796283803625,0.28183921722903016,False,0.5786848109150098
9798,ENSG00000163536,-0.3961148682735773,0.11500981930031802,False,0.41915900967746234
9799,ENSG00000163539,-0.22266927720132296,0.000649889174427086,False,0.05573584852800325
9800,ENSG00000163541,-0.25154158872278726,0.04178065487294813,False,0.31442840153807317
9801,ENSG00000163545,0.38589927938230545,0.05206209438372503,False,0.33472223368261944
9802,ENSG00000163558,-0.13331947171545855,0.17259239936869897,False,0.4796173377730356
9803,ENSG00000163563,-0.24938133564874573,0.13490797768168142,False,0.43829953275523464
9804,ENSG00000163565,0.23059710455141358,0.06928270021700814,False,0.36515609589875303
9805,ENSG00000163568,0.108852810860918,0.40209198758948494,False,0.6698145825467122
9806,ENSG00000163576,0.04423463175682902,0.804389986087956,False,0.9122689899043164
