,Gene,EffectSize,P-Value,FDR,pBH
4587,ENSG00000119820,-0.13077721720322164,0.21106965565336555,False,0.4830998781317921
4588,ENSG00000119844,-0.21665553139261912,0.1112659673367968,False,0.3663481761842777
4590,ENSG00000119865,-0.2672053111177349,0.04675241870834162,False,0.26223363002067684
4591,ENSG00000119866,-0.4469041868942956,0.0018276544555065712,False,0.07522171280819727
4592,ENSG00000119878,-0.06123295532711481,0.5262713816781064,False,0.7437886004089539
4593,ENSG00000119888,-0.02214942766573759,0.9193578362227594,False,0.964710231244319
4594,ENSG00000119899,-0.057354462051331156,0.5634015620510299,False,0.7667359085058686
4595,ENSG00000119900,0.1564500529823348,0.13892098441859235,False,0.40246313023712904
4596,ENSG00000119906,0.09836638112816899,0.33355096913004856,False,0.5955124616722329
4597,ENSG00000119912,0.03574741298226978,0.5644985474443223,False,0.767220799493042
4598,ENSG00000119915,0.08769185812926412,0.5250276253346056,False,0.7427747131208217
4599,ENSG00000119917,0.32333437891335043,0.18538813410809662,False,0.45587560106104086
4600,ENSG00000119922,0.10046887049515067,0.7189248411665303,False,0.8624867844521806
4601,ENSG00000119927,0.4635753196195852,0.010990343473490819,False,0.15344025664441283
4602,ENSG00000119929,0.03509810655633835,0.7534046012408556,False,0.8815545891701052
4603,ENSG00000119938,0.33835427205771146,0.08799417201615482,False,0.33300330556342256
4604,ENSG00000119943,0.18269254893774095,0.07916634910457156,False,0.31917852220744686
4605,ENSG00000119946,-0.3630740069770472,0.004690314127534666,False,0.11107559023298796
4606,ENSG00000119950,0.1572039295904824,0.1656307411083935,False,0.4325679681703538
4607,ENSG00000119953,0.09901987283051493,0.12318172765409643,False,0.3833888078062033
4608,ENSG00000119965,-0.2814272545064849,0.04232775839958332,False,0.25363947996441416
4609,ENSG00000119969,0.17862512071083375,0.04070824642513169,False,0.2501697323154535
4610,ENSG00000119973,-0.19938003102805854,0.07798332565220509,False,0.3172058648349213
4611,ENSG00000119977,-0.023765896661975885,0.7769504855022645,False,0.89481138773112
4612,ENSG00000119979,-0.06874736011847339,2.0784536364607082e-25,True,3.8090061103876855e-22
4613,ENSG00000119986,-0.15762130404834243,0.23537601094008487,False,0.5079346091156324
4614,ENSG00000120008,-0.08293754796885752,0.3247810071638221,False,0.5879935233616695
4615,ENSG00000120029,-0.003263250259757602,0.9475127966744623,False,0.9771431384752556
4616,ENSG00000120049,-0.19290240853808507,0.09099597912391262,False,0.3375351792058227
4617,ENSG00000120051,0.16740409929935618,0.07838959461475299,False,0.31777330306310625
4619,ENSG00000120057,0.016303636468317118,0.8525770625172535,False,0.9331891912804855
4620,ENSG00000120063,0.4235092942299877,0.005361094880131396,False,0.11728441177617115
