,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
4184,ENSG00000116096,0.4905660581575065,0.6237333976448511,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4185,ENSG00000116106,-0.04503321342109735,0.9640808353177583,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4186,ENSG00000116117,0.7180809666785212,0.47270736514111833,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4187,ENSG00000116120,-0.10207799095460605,0.9186947704209729,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4188,ENSG00000116127,0.5748739415457184,0.5653765546666336,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4189,ENSG00000116128,0.7985209097591701,0.4245682639595776,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4190,ENSG00000116132,1.999514693448182,0.0455526936742751,False,1.0,False,0.9640831296018101,False,1.0,-0.0,False
4191,ENSG00000116133,-1.6157029006535564,0.10615856355257525,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4192,ENSG00000116138,-0.7753445983208977,0.43813606268847927,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4193,ENSG00000116141,-0.24970486693151697,0.8028155941466786,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4194,ENSG00000116147,-0.3454225911586658,0.7297766958721449,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4195,ENSG00000116151,-1.2561345259730126,0.20906720017879543,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4196,ENSG00000116157,0.3138975616153158,0.7535988424056876,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4197,ENSG00000116161,0.4756364971713702,0.6343333691379078,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4198,ENSG00000116171,0.47961355920563803,0.6315022030577655,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4199,ENSG00000116183,-0.04027125363079383,0.967876871460147,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4200,ENSG00000116191,0.6439824170123187,0.519586835871996,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4201,ENSG00000116194,1.522080796941287,0.12798883697953745,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4202,ENSG00000116198,-1.8315982541836446,0.0670112971179718,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4203,ENSG00000116199,-0.47121551499618985,0.6374868403142584,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4204,ENSG00000116205,-0.1319088875971991,0.8950563587745661,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4205,ENSG00000116209,-0.124167081103658,0.9011829859701389,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4206,ENSG00000116212,1.358290690585956,0.17437146308163376,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4207,ENSG00000116213,-1.3523951517802564,0.17624893955306942,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4208,ENSG00000116221,-1.0727158699368236,0.28339861770051866,False,1.0,False,0.9970664132486233,False,1.0,-0.0,False
4209,ENSG00000116237,-0.4887366827351217,0.6250281298966535,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4210,ENSG00000116251,0.5059643960903624,0.6128816441485476,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4211,ENSG00000116254,-0.32992251393025424,0.7414585114463395,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4212,ENSG00000116260,-1.8880830293848265,0.0590148047579096,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4213,ENSG00000116266,-0.45498851421053566,0.649117502014497,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4214,ENSG00000116273,0.7862612436565036,0.431714452928031,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4215,ENSG00000116285,1.6320087487621122,0.10267764317670074,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4216,ENSG00000116288,-0.13885661116335637,0.8895634580011782,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
