,Gene,EffectSize,P-Value,FDR,pBH
21167,ENSG00000255346,0.27798104303153903,0.3680632619270875,False,0.7793718273783876
21168,ENSG00000255350,-0.005059488687539483,0.986455113133954,False,0.9964459540544933
21169,ENSG00000255353,-0.30790031285977654,0.3539447064868033,False,0.769798643242258
21170,ENSG00000255358,0.25198538504293994,0.045478174813721094,False,0.3743923387378593
21171,ENSG00000255364,-0.16934086954405972,0.5233595049143471,False,0.8593277284078814
21172,ENSG00000255365,-0.2458544152133704,0.3213569847698091,False,0.7485892701415138
21173,ENSG00000255366,-0.2918755514778761,0.10541468475014078,False,0.505374323995099
21174,ENSG00000255367,0.11735980078822135,0.39882919591194377,False,0.7988632098678128
21175,ENSG00000255371,-0.07029185659000882,0.6127098005147551,False,0.8961081333388408
21176,ENSG00000255374,0.2413040524409416,0.5811082271478977,False,0.8838834974831415
21177,ENSG00000255384,0.12374343236787337,0.2241347389119981,False,0.6674573188670267
21178,ENSG00000255389,-0.044524533571209265,0.7940027070532254,False,0.9536986334628935
21179,ENSG00000255396,-0.07721962101704534,0.5544219422344161,False,0.872480505420363
21180,ENSG00000255397,0.48339347441694597,0.2804935774193925,False,0.7188374942034109
21181,ENSG00000255400,0.6478496306219231,0.1788570940595542,False,0.6212332302384476
21182,ENSG00000255403,-0.031188134205691366,0.6902194485082845,False,0.9227943130336255
21183,ENSG00000255408,0.09605482964014314,0.20475626324358098,False,0.6466695938888379
21184,ENSG00000255409,0.0876368051365791,0.41122307602634434,False,0.8050571380208797
21186,ENSG00000255423,0.07092651453207145,0.5055364997082723,False,0.8498862081875657
21187,ENSG00000255434,-0.18443251251192802,0.4464752784397126,False,0.8219184907122196
21188,ENSG00000255435,-0.03186744892611732,0.8563240205815236,False,0.968570010404501
21190,ENSG00000255449,0.28047291818221026,0.09297856197086549,False,0.48641873031061217
21191,ENSG00000255455,0.018385916045369006,0.8071845965294409,False,0.9561096195374594
21192,ENSG00000255458,0.15980847557388614,0.4073255576413518,False,0.8027665865016358
21193,ENSG00000255459,0.20624470969014772,0.47219412936324656,False,0.8363675695395054
21194,ENSG00000255462,0.11678710730372062,0.46064653342114503,False,0.8291337419604617
21195,ENSG00000255468,0.11471257414679178,0.3459127226451062,False,0.7653169299378731
21196,ENSG00000255471,0.05675579310425802,0.6994942728658008,False,0.9259162440335752
21197,ENSG00000255474,0.22006470526133212,0.0765477280079837,False,0.453865819927917
21198,ENSG00000255476,0.10520684991561528,0.4411529362823481,False,0.8198139167444308
21199,ENSG00000255480,-0.02382324574676743,0.8917759660199052,False,0.9757399737587902
21201,ENSG00000255492,-0.04355236787178263,0.8414556676605117,False,0.9650438190955026
21202,ENSG00000255495,0.2683286005153194,0.12892185532942516,False,0.5490947374893846
21204,ENSG00000255508,0.3872331698104934,0.041578785808007494,False,0.36152824362923563
21205,ENSG00000255509,-0.0013870445996913491,0.9932843966718197,False,0.9977989348784918
21206,ENSG00000255517,-0.17180147970116275,0.186260477237987,False,0.6268859568256306
21207,ENSG00000255520,0.2368262902466334,0.21280684307694187,False,0.6553355105210443
21208,ENSG00000255529,-0.09235469830629507,0.22784431223526036,False,0.6713292962601201
21209,ENSG00000255537,0.008968364173107188,0.9640004131921024,False,0.9923826248317912
21210,ENSG00000255538,0.5822706809229274,0.0005272293766048579,True,0.04354239196750512
21211,ENSG00000255545,-0.0008784362358270622,0.9968781801835598,False,0.9987907654427275
21212,ENSG00000255549,-0.7358438811969025,0.012409395807511315,False,0.21701947890347784
21213,ENSG00000255555,-0.13018092875961151,0.2380963317290793,False,0.6808997622226425
21214,ENSG00000255556,0.3395096518375215,0.5673921778690252,False,0.8794435358329482
21215,ENSG00000255557,0.15590935003058354,0.25571072264383243,False,0.6974965859555027
21216,ENSG00000255559,0.05971219443081459,0.6036954004669578,False,0.8931682522027273
21217,ENSG00000255561,-0.09789286407298214,0.6299162225236046,False,0.9023744306237835
21218,ENSG00000255565,-0.008396283979287161,0.9692065361627374,False,0.9934384249454747
21219,ENSG00000255566,-0.10967479990540692,0.5019724259902356,False,0.8482687023924413
21220,ENSG00000255568,0.07208097499398954,0.5604880856779235,False,0.8756808369627059
21221,ENSG00000255571,-0.07535559128630362,0.48104365621905865,False,0.8408209783743085
21222,ENSG00000255580,-0.04793158722717687,0.6515365757141647,False,0.9095956994885772
21223,ENSG00000255581,0.08149985736515919,0.6453772981086605,False,0.9072537932713307
21224,ENSG00000255585,0.12683562757497946,0.42155817277942065,False,0.8109248223386343
21225,ENSG00000255622,0.03891715287726083,0.8162272247988007,False,0.9590008710968899
21226,ENSG00000255624,0.10606470120517728,0.6348103571489676,False,0.9046236821675471
21227,ENSG00000255642,0.034111483707293624,0.8759342394421111,False,0.9719247379743281
21229,ENSG00000255650,-0.07662022481630192,0.6480976257943584,False,0.9084562455792267
21230,ENSG00000255666,0.1752172977615892,0.36609162421028063,False,0.7789243247265191
21231,ENSG00000255669,-0.01270307987400111,0.9506201163599522,False,0.9888852499155234
21232,ENSG00000255670,0.4273057127500937,0.00954484714160302,False,0.1934561289215557
21233,ENSG00000255693,-0.2142769568978258,0.0623140440378926,False,0.42215587693865997
21234,ENSG00000255710,0.3134464126367449,0.09925173369363399,False,0.49739386787826284
21235,ENSG00000255717,-0.07976289483096473,0.3104769951510288,False,0.7399885651687672
21236,ENSG00000255735,0.0757779938856911,0.7093867966012062,False,0.9288516171710575
21237,ENSG00000255741,0.20858113214735566,0.1504581060218503,False,0.5831131039494122
21238,ENSG00000255748,-0.007445261799756675,0.9667393147906217,False,0.9931134710907009
21239,ENSG00000255776,-0.15131348535233566,0.4683746431490745,False,0.8333642830300216
21240,ENSG00000255786,0.20172240310623238,0.35056956931743155,False,0.7685749666396684
21241,ENSG00000255790,-0.2347321985598102,0.3816368434826446,False,0.7887297378842045
21242,ENSG00000255794,0.0647969653288051,0.5883250477733419,False,0.8855541227513637
21243,ENSG00000255823,0.4605054529845854,0.2707688005641844,False,0.7109896830889225
21244,ENSG00000255837,-0.15853486323211835,0.13288566379549863,False,0.5570588149750969
21245,ENSG00000255838,0.186598527239365,0.32346356117889785,False,0.7495748030636927
21246,ENSG00000255843,-0.04106011262631387,0.7479329974235132,False,0.9386880683147191
21247,ENSG00000255857,0.05397934994633135,0.6998265421463307,False,0.9260919520778865
21248,ENSG00000255864,0.0650501267676497,0.6580171731015536,False,0.9109939434897573
21249,ENSG00000255867,0.006173143528441938,0.9534340657676837,False,0.9896969077962245
21250,ENSG00000255883,-0.09264065574004506,0.6337735160229516,False,0.9044261060668418
21251,ENSG00000255893,-0.34200596458637456,0.03696115794287293,False,0.3416856715394174
21252,ENSG00000255896,0.17138326437827325,0.15665468853539694,False,0.5905596746005453
21253,ENSG00000255910,0.0624079903594943,0.7692329521362551,False,0.9455572616356325
21254,ENSG00000255916,0.055955837425991195,0.7187928107337191,False,0.9316926250389533
21255,ENSG00000255928,0.04953483802814727,0.802503816567544,False,0.9553964857891101
21256,ENSG00000255929,-0.4632542676218375,0.07346890711773156,False,0.44903685211514255
21258,ENSG00000255964,0.10353919270462383,0.4814994249837995,False,0.8410757190175411
21259,ENSG00000255966,0.027061918426452634,0.875572597907702,False,0.9718329509294947
21260,ENSG00000255968,-0.01851910654770164,0.9244390261585559,False,0.9817260972865912
21262,ENSG00000255980,-0.4619652061087812,0.07837934480824621,False,0.45762510376669685
21263,ENSG00000255991,-0.033878509572578305,0.8676876530426745,False,0.9696860105396784
21264,ENSG00000255994,-0.36705836477397985,0.009967794098993928,False,0.19574675453117288
21265,ENSG00000256001,-0.06438550553095451,0.7663846816609126,False,0.9442341421326891
21266,ENSG00000256008,-0.24517410161143902,0.09075479737596527,False,0.48432769314247
21267,ENSG00000256019,-0.26884570560739673,0.335415122414928,False,0.7581900984830908
21268,ENSG00000256021,0.12922977342041742,0.5470775757418705,False,0.8700081751690255
21269,ENSG00000256025,0.14369755457106603,0.35329461254643,False,0.769581215033612
21270,ENSG00000256030,0.07368473537553406,0.8347002780975674,False,0.9625815176565263
21271,ENSG00000256031,-0.05674905819950863,0.5952177328825254,False,0.8887670780468903
21272,ENSG00000256043,0.15047338082193093,0.2564221942733389,False,0.6977804287684432
21273,ENSG00000256053,-0.04838342380414897,0.4858785485490753,False,0.843597166920038
21274,ENSG00000256060,-0.11116420665216041,0.2572631926687343,False,0.6983803667642814
